Player,Team,Age,Pos,MIN,BLK% Rank,STL% Rank,FOUL% Rank,fgOR% Rank,fgDR% Rank,ftOR% Rank,ftDR% Rank,FT% Rank,SFLD% Rank,FFLD% Rank,AND1% Rank,Usage Rank,PSA Rank,AST% Rank,AST:Usg Rank,TOV% Rank,OnOff_Opp_Diff Rank,OnOff_Opp_OFFENSE: Pts/Poss Rank,OnOff_Opp_OFFENSE: eFG% Rank,OnOff_Opp_OFFENSE: TOV% Rank,OnOff_Opp_OFFENSE: ORB% Rank,OnOff_Opp_OFFENSE: FT Rate Rank,OnOff_Opp_DEFENSE: Pts/Poss Rank,OnOff_Opp_DEFENSE: eFG% Rank,OnOff_Opp_DEFENSE: TOV% Rank,OnOff_Opp_DEFENSE: ORB% Rank,OnOff_Opp_DEFENSE: FT Rate Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_HALFCOURT: Pts/Play Rank,OnOff_Opp_HALFCOURT: OREB% Rank,OnOff_Opp_HALFCOURT: % of Plays Rank,OnOff_Opp_PUTBACKS: Pts/Miss Rank,OnOff_Opp_PUTBACKS: Plays/Miss Rank,OnOff_Opp_PUTBACKS: Pts/Play Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_TEAM FG%: Rim Rank,OnOff_Opp_TEAM FG%: Short Mid Rank,OnOff_Opp_TEAM FG%: Long Mid Rank,OnOff_Opp_TEAM FG%: All Mid Rank,OnOff_Opp_TEAM FG%: Corner Three Rank,OnOff_Opp_TEAM FG%: Non Corner Rank,OnOff_Opp_TEAM FG%: All Three Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_SHOT FREQUENCY: Rim Rank,OnOff_Opp_SHOT FREQUENCY: Short Mid Rank,OnOff_Opp_SHOT FREQUENCY: Long Mid Rank,OnOff_Opp_SHOT FREQUENCY: All Mid Rank,OnOff_Opp_SHOT FREQUENCY: Corner Three Rank,OnOff_Opp_SHOT FREQUENCY: Non Corner Rank,OnOff_Opp_SHOT FREQUENCY: All Three Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_ALL TRANSITION: Pts+/Poss Rank,OnOff_Opp_ALL TRANSITION: Freq Rank,OnOff_Opp_ALL TRANSITION: Pts/Play Rank,OnOff_Opp_OFF STEALS: Pts+/Poss Rank,OnOff_Opp_OFF STEALS: Freq Rank,OnOff_Opp_OFF STEALS: Pts/Play Rank,OnOff_Opp_OFF LIVE REBOUNDS: Pts+/Poss Rank,OnOff_Opp_OFF LIVE REBOUNDS: Freq Rank,OnOff_Opp_OFF LIVE REBOUNDS: Pts/Play Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_HALFCOURT: Pts/Play Rank,OnOff_Team_HALFCOURT: OREB% Rank,OnOff_Team_HALFCOURT: % of Plays Rank,OnOff_Team_PUTBACKS: Pts/Miss Rank,OnOff_Team_PUTBACKS: Plays/Miss Rank,OnOff_Team_PUTBACKS: Pts/Play Rank,OnOff_Team_eFG% Rank,OnOff_Team_eFG% Rank,OnOff_Team_TEAM FG%: Rim Rank,OnOff_Team_TEAM FG%: Short Mid Rank,OnOff_Team_TEAM FG%: Long Mid Rank,OnOff_Team_TEAM FG%: All Mid Rank,OnOff_Team_TEAM FG%: Corner Three Rank,OnOff_Team_TEAM FG%: Non Corner Rank,OnOff_Team_TEAM FG%: All Three Rank,OnOff_Team_eFG% Rank,OnOff_Team_eFG% Rank,OnOff_Team_SHOT FREQUENCY: Rim Rank,OnOff_Team_SHOT FREQUENCY: Short Mid Rank,OnOff_Team_SHOT FREQUENCY: Long Mid Rank,OnOff_Team_SHOT FREQUENCY: All Mid Rank,OnOff_Team_SHOT FREQUENCY: Corner Three Rank,OnOff_Team_SHOT FREQUENCY: Non Corner Rank,OnOff_Team_SHOT FREQUENCY: All Three Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_ALL TRANSITION: Pts+/Poss Rank,OnOff_Team_ALL TRANSITION: Freq Rank,OnOff_Team_ALL TRANSITION: Pts/Play Rank,OnOff_Team_OFF STEALS: Pts+/Poss Rank,OnOff_Team_OFF STEALS: Freq Rank,OnOff_Team_OFF STEALS: Pts/Play Rank,OnOff_Team_OFF LIVE REBOUNDS: Pts+/Poss Rank,OnOff_Team_OFF LIVE REBOUNDS: Freq Rank,OnOff_Team_OFF LIVE REBOUNDS: Pts/Play Rank,eFG% Rank
Jermaine O'Neal,MIA,30.1,Big,809,91,15,77,32,9,51,27,66,35,73,42,89,32,88,74,59,76,88,99,74,5,12,36,25,9,68,99,36,36,25,85,27,68,66,61,25,25,24,33,34,25,13,27,15,25,25,97,46,0,1,74,67,73,36,36,30,19,45,35,24,54,26,20,39,88,88,98,5,39,82,63,85,99,99,93,73,97,95,66,97,94,99,99,91,98,2,40,25,22,20,88,88,25,72,24,14,80,12,62,71,58,29
Shaquille O'Neal,PHX,36.7,Big,2249,62,42,70,71,71,29,85,19,95,96,81,90,96,68,41,48,9,13,21,10,77,19,20,31,30,44,26,20,20,17,45,34,34,67,5,31,31,36,24,13,9,68,74,78,31,31,73,9,79,47,47,19,24,20,20,59,18,90,54,46,76,63,15,87,13,13,9,65,8,54,52,64,21,21,46,13,12,7,86,42,72,21,21,35,26,80,63,27,66,55,13,13,52,5,88,14,35,4,78,7,97,97
Fabricio Oberto,SAS,33.6,Big,601,23,3,26,55,7,98,34,14,42,87,70,9,95,95,100,1,60,86,63,36,98,61,18,27,40,29,23,18,18,17,29,71,11,54,2,27,27,28,46,46,44,14,51,28,27,27,49,78,11,25,88,69,82,18,18,63,55,69,22,14,38,83,48,83,86,86,56,93,85,96,96,64,63,63,71,20,59,34,53,62,59,63,63,79,91,8,35,39,42,38,86,86,57,70,35,48,55,14,63,70,70,98
Greg Oden,POR,20.8,Big,1285,77,36,13,99,92,63,35,28,94,96,39,62,80,21,11,23,99,97,83,99,46,93,95,90,83,77,54,95,95,84,60,100,83,77,77,90,90,88,89,56,81,76,38,56,90,90,94,55,23,27,8,24,11,95,95,97,100,86,95,65,85,91,96,78,97,97,91,31,93,76,31,94,83,83,90,79,10,38,89,25,56,83,83,96,3,27,7,62,60,65,97,97,95,95,72,99,82,97,47,88,21,80
Lamar Odom,LAL,29.0,Big,2283,55,82,79,38,77,50,34,26,66,49,80,63,58,93,90,57,89,65,70,89,8,23,92,90,28,70,96,92,92,86,91,16,65,29,90,90,90,88,19,84,61,63,86,86,90,90,25,58,35,39,94,69,86,92,92,87,18,96,98,56,97,36,18,71,65,65,78,11,53,20,7,75,70,70,74,86,68,83,43,18,21,70,70,82,33,47,34,32,43,37,65,65,71,67,68,39,68,29,79,45,83,61
Emeka Okafor,CHA,26.1,Big,2674,76,31,85,84,85,52,79,17,88,48,73,50,75,18,10,41,63,92,97,80,4,54,11,9,5,70,84,11,11,12,71,10,40,25,67,9,9,8,55,56,60,12,21,11,9,9,36,16,41,24,75,92,91,11,11,16,16,21,28,45,18,16,5,24,92,92,99,4,5,11,8,49,97,97,82,85,95,94,8,98,87,97,97,40,58,11,17,58,93,87,92,92,24,11,50,47,40,81,26,16,30,81
Mehmet Okur,UTA,29.4,Big,2404,28,45,85,9,65,95,65,87,48,73,79,78,90,65,48,73,38,29,28,47,22,83,56,15,56,95,63,56,56,23,92,79,92,94,61,15,15,43,45,39,39,41,7,7,15,15,78,75,48,64,53,4,9,56,56,44,27,36,59,57,33,28,37,33,29,29,26,30,22,35,24,66,28,28,45,34,26,26,81,43,66,28,28,36,52,92,89,29,17,15,29,29,64,45,79,60,88,66,50,29,64,72
Kevin Ollie,MIN,35.8,Combo,814,49,16,21,42,53,79,37,39,93,65,42,2,30,63,98,51,15,19,20,14,26,96,29,69,20,21,13,29,29,70,12,17,25,27,38,69,69,31,54,79,78,82,83,90,69,69,73,79,68,80,8,9,5,29,29,6,34,4,7,35,10,17,65,10,19,19,33,37,12,3,9,13,20,20,13,14,26,13,46,86,75,20,20,45,15,70,42,55,68,66,19,19,30,21,49,24,9,55,43,41,50,9
Travis Outlaw,POR,24.1,Forward,2191,79,20,55,29,52,57,75,19,55,55,23,73,55,27,11,82,74,50,22,9,99,67,83,75,67,52,76,83,83,79,57,61,83,74,80,75,75,54,97,4,47,80,87,91,75,75,24,86,20,47,94,58,81,83,83,58,34,73,52,49,57,55,10,68,50,50,28,95,45,77,88,35,22,22,18,15,47,24,81,41,61,22,22,65,29,73,58,24,43,32,50,50,45,38,45,43,69,33,56,25,61,64
Zaza Pachulia,ATL,24.7,Big,1449,23,59,33,93,64,62,71,56,96,79,24,44,69,47,50,16,73,66,63,72,20,74,67,32,72,73,75,67,67,54,70,58,77,69,73,32,32,24,57,17,25,68,51,62,32,32,42,15,55,32,85,66,78,67,67,38,85,28,59,72,60,32,93,23,66,66,60,15,32,25,8,78,63,63,96,6,41,16,54,75,79,63,63,30,27,64,44,87,60,76,66,66,76,48,82,87,28,88,55,38,64,53
Anthony Parker,TOR,33.4,Wing,2624,21,78,85,25,67,69,54,72,42,47,51,44,39,81,90,48,90,97,93,96,52,46,31,16,14,84,83,31,31,16,80,75,31,29,44,16,16,11,60,16,29,53,30,30,16,16,43,36,26,24,78,84,88,31,31,52,87,28,67,44,55,35,66,18,97,97,95,59,84,68,73,48,93,93,98,57,42,51,52,86,81,93,93,89,63,46,53,48,8,12,97,97,92,87,94,83,23,93,88,97,90,44
Tony Parker,SAS,26.5,Point,2450,15,22,93,30,54,76,59,30,83,81,56,100,72,89,22,91,100,100,100,98,83,65,77,92,9,85,36,77,77,55,88,96,57,51,64,92,92,79,40,35,33,29,97,94,92,92,87,19,29,19,18,51,36,77,77,96,100,85,97,64,92,80,88,66,100,100,100,79,92,71,63,73,100,100,97,97,99,99,86,80,92,100,100,33,60,62,62,84,34,58,100,100,92,95,86,94,89,93,79,93,71,72
Chris Paul,NOP,23.5,Point,2994,44,96,63,80,96,69,26,86,76,100,81,98,93,100,83,89,30,55,50,62,55,42,18,33,30,49,17,18,18,13,23,86,58,37,77,33,33,8,66,31,47,43,87,81,33,33,71,31,90,80,5,16,6,18,18,47,80,28,68,68,54,30,72,16,55,55,70,52,31,47,42,62,50,50,55,8,80,45,25,64,43,50,50,67,37,47,35,38,55,50,55,55,4,28,3,4,16,3,8,59,9,87
Sasha Pavlovic,CLE,25.0,Wing,939,77,25,6,61,30,98,84,1,25,38,39,24,43,54,70,27,2,21,27,22,81,68,0,0,22,97,52,0,0,0,96,7,70,94,10,0,0,17,9,11,5,0,2,0,0,0,1,95,63,89,82,81,86,0,0,1,2,2,0,10,1,31,17,35,21,21,34,88,99,74,97,15,27,27,50,61,43,54,96,7,23,27,27,3,90,38,70,79,84,86,21,21,30,97,10,15,99,1,52,100,47,74
Oleksiy Pecherov,WAS,22.9,Big,205,18,52,45,77,41,97,48,0,16,37,17,63,19,0,0,96,29,48,88,14,73,7,24,35,2,42,99,24,24,51,76,19,71,37,93,35,35,47,46,48,47,27,39,29,35,35,10,80,17,34,94,94,97,24,24,2,32,2,7,23,13,2,41,2,48,48,60,49,46,34,49,34,88,88,96,86,68,81,73,35,49,88,88,68,90,37,70,24,19,15,48,48,53,80,54,66,46,77,38,91,27,15
Kendrick Perkins,BOS,24.0,Big,2249,90,5,77,78,61,59,77,24,49,51,64,33,87,49,65,2,43,32,52,19,25,50,60,28,86,57,48,60,60,19,68,36,32,60,11,28,28,70,28,61,50,24,29,19,28,28,49,79,84,89,3,28,8,60,60,94,29,96,68,75,79,94,48,95,32,32,42,12,73,11,29,6,52,52,90,17,2,3,76,73,86,52,52,45,53,20,23,94,62,80,32,32,91,86,90,53,75,34,93,82,95,92
Morris Peterson,NOP,31.2,Wing,476,14,66,13,53,98,90,67,0,16,70,95,47,30,16,8,83,23,9,4,68,25,11,80,12,98,75,68,80,80,69,84,49,83,92,32,12,12,7,3,93,37,16,53,32,12,12,90,23,40,29,10,32,17,80,80,34,8,47,81,9,83,20,36,26,9,9,10,25,31,0,3,2,4,4,19,7,8,4,96,73,91,4,4,10,88,91,96,38,14,16,9,9,55,65,34,78,46,39,33,35,21,50
Johan Petro,OKC,22.8,Big,311,12,99,34,27,90,83,98,0,5,4,29,41,5,9,7,77,0,7,40,56,1,0,0,6,0,86,2,0,0,4,58,17,1,44,1,6,6,1,31,99,96,16,3,2,6,6,78,44,21,22,61,41,49,0,0,0,8,0,0,4,0,3,50,3,7,7,33,3,0,48,1,100,40,40,5,97,100,100,91,17,35,40,40,1,85,100,100,24,1,2,7,7,1,0,5,5,31,51,2,1,5,10
Johan Petro,DEN,22.8,Big,170,62,27,0,21,86,0,66,0,10,10,93,18,18,41,70,21,45,51,42,75,52,85,41,9,9,95,96,41,41,14,89,79,92,88,76,9,9,18,16,11,6,11,73,48,9,9,41,49,51,51,49,66,61,41,41,26,62,15,29,87,20,24,71,18,51,51,78,52,72,26,49,13,42,42,25,99,83,97,46,5,8,42,42,55,86,41,67,28,37,31,51,51,14,71,18,22,49,42,14,92,14,24
Paul Pierce,BOS,31.1,Wing,3029,46,43,70,41,92,45,69,66,93,98,48,90,87,82,56,21,36,41,30,32,70,71,41,23,65,82,31,41,41,11,76,80,76,81,54,23,23,26,20,39,23,92,28,55,23,23,37,28,69,56,48,65,60,41,41,89,48,90,59,21,71,89,60,90,41,41,45,55,53,30,66,5,30,30,50,55,62,62,27,31,25,30,30,56,45,72,65,86,10,32,41,41,64,59,68,90,19,97,35,67,28,55
Mickael Pietrus,ORL,26.7,Wing,1288,80,17,24,73,63,0,43,6,71,40,17,46,57,31,28,49,49,39,17,20,63,99,60,54,91,32,8,60,60,65,24,35,69,75,48,54,54,32,97,44,88,36,68,58,54,54,60,88,89,96,6,3,2,60,60,28,21,37,26,86,31,41,43,47,39,39,20,68,22,32,41,31,17,17,11,23,6,8,47,38,40,17,17,72,29,1,2,96,90,94,39,39,71,17,93,42,25,46,76,15,94,69
James Posey,NOP,31.8,Wing,2108,50,46,16,30,96,65,99,56,63,73,49,20,78,20,24,36,70,46,12,13,97,97,80,60,94,74,22,80,80,63,47,88,76,87,31,60,60,39,53,70,67,85,16,34,60,60,89,12,28,13,37,46,42,80,80,85,57,78,72,40,68,87,53,84,46,46,14,99,36,98,96,95,12,12,7,25,10,10,23,84,66,12,12,71,44,51,45,33,44,38,46,46,29,4,61,56,55,53,24,2,53,77
Leon Powe,BOS,24.8,Big,1121,48,35,26,98,45,76,99,44,98,95,77,73,85,52,36,38,0,3,16,3,39,0,2,5,61,25,11,2,2,3,37,1,2,6,4,5,5,10,5,33,8,10,93,65,5,5,1,89,97,99,27,61,51,2,2,16,2,39,18,64,19,30,1,51,3,3,10,38,9,2,16,4,16,16,21,7,93,38,17,47,29,16,16,10,52,89,84,44,53,51,3,3,9,13,22,4,6,7,34,18,56,67
Josh Powell,LAL,25.8,Big,603,26,11,36,70,21,0,57,87,11,66,17,54,16,48,39,42,23,28,48,18,58,16,31,58,24,27,53,31,31,33,61,82,32,65,16,58,58,85,78,57,75,48,2,3,58,58,82,50,6,7,25,89,75,31,31,80,68,89,94,58,95,47,50,65,28,28,19,66,62,80,51,91,48,48,63,94,8,36,97,21,41,48,48,69,58,49,52,15,46,31,28,28,41,77,41,55,97,31,37,36,38,16
Ronnie Price,UTA,25.4,Point,675,72,85,17,50,30,0,78,50,39,39,13,37,22,20,31,7,28,57,43,76,19,89,15,17,44,37,66,15,15,13,41,45,14,13,31,17,17,40,28,31,22,8,50,24,17,17,5,43,62,57,98,84,95,15,15,69,77,66,87,94,86,44,81,41,57,57,80,22,6,6,10,18,43,43,29,45,78,71,61,50,56,43,43,10,96,68,91,43,37,37,57,57,31,11,44,21,18,11,52,9,71,17
Tayshaun Prince,DET,28.7,Forward,3056,54,4,100,46,48,54,36,42,39,59,50,68,29,84,84,93,50,10,5,36,70,71,95,100,79,5,14,95,95,98,3,39,21,8,74,100,100,84,96,43,86,99,98,99,100,100,84,0,48,6,73,71,76,95,95,93,94,97,92,32,68,75,99,91,10,10,11,44,30,77,70,67,5,5,1,16,59,40,5,52,15,5,5,6,8,88,61,78,85,85,10,10,23,5,9,37,77,17,31,3,15,27
Gabe Pruitt,BOS,22.5,Combo,224,88,42,14,5,65,93,98,0,7,2,0,16,16,21,49,37,77,22,61,22,14,13,98,87,86,84,98,98,98,98,86,32,85,64,90,87,87,90,68,62,73,62,49,57,87,87,74,6,47,21,34,71,60,98,98,42,15,43,89,44,91,13,11,13,22,22,32,25,27,28,13,69,61,61,51,91,48,82,38,49,42,61,61,39,31,73,59,71,45,58,22,22,47,65,52,46,69,57,46,45,46,44
Joel Przybilla,POR,29.1,Big,1940,76,29,57,88,99,0,95,37,93,54,63,3,98,5,13,11,38,59,45,88,32,36,26,60,4,35,46,26,26,21,19,41,15,9,53,60,60,41,86,60,84,21,58,33,60,60,52,56,37,39,28,72,59,26,26,90,80,91,87,35,84,79,90,84,59,59,84,64,2,15,16,24,45,45,9,40,61,53,60,73,74,45,45,4,28,39,27,95,95,97,59,59,4,1,6,3,13,17,8,4,5,99
Chris Quinn,MIA,25.1,Point,919,26,15,26,13,33,0,0,27,24,83,100,28,57,24,46,94,27,34,49,38,31,13,29,30,16,60,94,29,29,22,56,77,96,76,97,30,30,27,16,74,49,32,25,20,30,30,90,2,28,5,35,74,63,29,29,34,42,32,20,50,27,56,85,53,34,34,59,34,13,31,71,8,49,49,6,44,63,55,79,96,96,49,49,6,99,24,83,72,59,70,34,34,20,10,40,1,3,24,72,47,73,69
Vladimir Radmanovic,CHA,28.0,Forward,649,36,45,38,39,50,100,45,7,11,13,4,79,25,73,64,9,15,28,20,5,79,73,15,8,94,14,44,15,15,52,6,46,4,16,3,8,8,28,16,82,53,39,6,8,8,8,83,27,88,75,3,11,4,15,15,29,57,17,4,63,5,67,59,42,28,28,33,85,68,71,96,2,20,20,33,32,44,36,86,9,25,20,20,0,85,37,62,95,94,97,28,28,34,24,20,86,67,76,12,22,5,57
Vladimir Radmanovic,LAL,28.0,Wing,744,45,67,80,45,83,0,85,0,14,4,55,19,96,21,34,4,45,50,53,32,79,29,42,47,59,12,55,42,42,20,6,22,43,19,76,47,47,91,7,6,2,80,45,63,47,47,46,94,34,71,30,35,31,42,42,97,22,97,93,21,96,88,27,86,50,50,65,73,57,57,71,38,53,53,56,72,28,45,83,72,84,53,53,39,81,80,88,31,15,16,50,50,8,46,8,25,94,11,11,36,17,99
Anthony Randolph,GSW,19.3,Big,1068,82,79,54,81,76,52,43,57,37,65,49,79,26,48,30,46,9,18,10,72,95,15,10,10,25,55,81,10,10,33,81,1,10,38,3,10,10,12,5,20,4,67,86,88,10,10,6,14,53,31,48,100,99,10,10,4,4,10,39,84,70,2,2,1,18,18,24,91,57,97,97,76,10,10,2,90,47,74,79,12,26,10,10,42,75,65,72,75,18,34,18,18,0,17,1,25,1,20,0,64,1,25
Zach Randolph,NYK,27.3,Big,387,5,80,99,63,96,0,55,89,71,42,67,96,37,54,21,89,89,86,86,53,71,22,76,45,53,94,68,76,76,53,82,94,91,91,65,45,45,45,77,10,25,48,54,52,45,45,77,19,35,22,88,30,57,76,76,82,86,60,71,91,51,75,70,56,86,86,74,71,62,95,81,97,86,86,92,90,66,87,19,52,36,86,86,53,72,41,52,26,59,48,86,86,42,45,56,19,19,35,73,48,78,21
Zach Randolph,LAC,27.3,Big,1366,7,45,92,53,68,66,81,51,29,84,59,99,50,91,64,81,26,75,50,88,28,99,5,47,37,6,23,5,5,30,9,22,13,7,57,47,47,64,43,24,27,40,24,22,47,47,88,65,3,6,45,72,65,5,5,16,60,22,37,3,64,18,76,15,75,75,75,10,70,15,25,14,50,50,27,37,57,50,54,47,52,50,50,75,13,32,15,88,51,71,75,75,96,57,89,84,84,61,96,55,89,54
Theo Ratliff,PHI,35.5,Big,576,95,77,30,58,23,0,54,19,71,26,10,0,60,7,34,40,91,95,98,79,34,27,55,26,66,41,90,55,55,58,36,64,33,45,25,26,26,87,10,9,3,34,20,17,26,26,24,28,33,25,76,96,94,55,55,41,56,40,51,30,56,38,28,34,95,95,96,32,43,58,36,84,98,98,99,67,94,91,6,97,65,98,98,49,55,30,34,64,66,70,95,95,51,52,56,79,41,85,34,65,30,68
Michael Redd,MIL,29.2,Wing,1200,4,50,97,38,21,69,23,51,61,95,61,82,73,63,32,92,36,57,56,17,75,80,27,51,45,36,19,27,27,26,32,36,60,20,91,51,51,42,66,22,39,52,69,69,51,51,22,29,52,42,85,80,86,27,27,35,42,29,25,57,15,41,45,38,57,57,70,86,38,64,84,19,56,56,17,83,62,80,58,82,81,56,56,21,62,85,84,19,48,34,57,57,10,32,8,10,85,4,20,37,23,66
JJ Redick,ORL,24.4,Combo,1032,7,2,70,7,60,0,81,81,44,33,30,5,93,0,5,33,45,79,68,80,31,81,12,12,15,41,66,12,12,7,71,98,8,39,3,12,12,18,11,15,6,97,38,87,12,12,81,83,82,90,1,7,1,12,12,94,98,93,95,99,82,83,69,87,79,79,95,42,9,3,6,16,68,68,55,97,14,59,97,23,79,68,68,46,8,83,52,71,44,56,79,79,9,19,7,11,84,7,21,10,21,91
Jason Richardson,PHX,27.8,Wing,1911,60,57,93,72,70,71,16,35,54,36,71,61,91,33,21,89,19,44,43,93,9,17,9,5,7,94,45,9,9,5,95,68,89,94,36,5,5,15,72,20,43,21,4,3,5,5,33,87,18,44,72,72,77,9,9,7,33,8,1,24,2,48,60,55,44,44,81,3,25,9,30,7,43,43,81,54,35,47,2,71,14,43,43,34,61,64,65,32,63,53,44,44,11,25,15,12,26,18,20,54,27,96
Jason Richardson,CHA,27.8,Wing,490,31,54,32,48,68,96,20,23,70,63,15,88,46,79,54,80,48,54,67,27,59,24,43,59,37,12,86,43,43,66,19,32,13,7,62,59,59,79,13,60,27,50,44,42,59,59,84,57,29,33,25,23,20,43,43,60,64,60,88,61,90,41,70,42,54,54,65,51,66,20,40,11,67,67,10,76,89,89,56,82,82,67,67,62,16,55,30,50,66,63,54,54,36,74,24,23,75,13,55,80,45,53
Quentin Richardson,NYK,28.6,Wing,1888,7,29,60,76,90,0,65,26,48,26,78,51,29,38,39,74,50,32,38,38,51,25,67,34,71,74,88,67,67,45,71,92,89,89,59,34,34,43,55,28,36,54,15,21,34,34,70,24,18,14,64,78,78,67,67,60,58,51,62,74,43,51,67,53,32,32,37,50,68,11,24,9,38,38,51,62,48,56,24,22,18,38,38,33,23,59,37,83,67,78,32,32,57,81,34,88,71,69,23,69,15,34
Luke Ridnour,MIL,27.7,Point,1997,91,70,20,46,83,78,61,82,17,72,20,52,33,65,67,56,4,8,17,34,21,9,8,17,78,28,55,8,8,16,60,63,64,80,41,17,17,6,80,61,78,29,9,8,17,17,87,21,17,10,17,74,53,8,8,61,46,62,27,65,48,77,91,74,8,8,14,15,82,0,4,0,17,17,76,8,7,4,26,30,24,17,17,4,53,35,37,96,92,95,8,8,97,96,78,96,95,87,88,97,56,24
Anthony Roberson,NYK,25.7,Combo,236,35,58,60,23,7,95,0,0,2,9,0,28,47,12,16,98,75,79,59,83,70,82,54,76,64,32,10,54,54,52,38,84,30,26,53,76,76,93,64,21,41,75,39,54,76,76,45,28,83,70,50,28,34,54,54,90,97,69,58,78,43,88,95,72,79,79,76,80,83,63,71,47,59,59,54,49,72,65,82,29,48,59,59,43,65,21,29,75,72,77,79,79,60,83,55,38,92,21,65,78,67,63
Nate Robinson,NYK,24.4,Combo,2183,16,70,44,95,74,70,33,65,56,63,67,95,81,74,35,86,9,11,47,1,64,8,30,43,67,26,18,30,30,27,25,72,64,69,49,43,43,47,6,88,49,1,80,32,43,43,88,31,36,29,84,5,19,30,30,81,41,68,75,79,63,75,47,63,11,11,18,67,33,22,35,23,47,47,47,9,40,16,43,81,68,47,47,79,31,25,19,14,78,60,11,11,30,55,28,35,56,20,34,41,42,74
Sergio Rodriguez,POR,22.4,Point,1128,11,80,11,93,24,0,81,43,48,70,17,69,41,85,85,6,72,87,94,86,41,27,32,14,31,87,80,32,32,13,83,75,84,74,84,14,14,9,40,45,43,50,36,36,14,14,14,94,38,73,84,53,70,32,32,19,75,18,35,90,22,17,31,19,87,87,92,43,68,5,19,5,94,94,89,96,86,96,61,34,44,94,94,93,76,16,31,49,20,23,87,87,87,88,77,85,26,90,77,97,54,39
Rajon Rondo,BOS,22.7,Point,2635,57,91,57,98,94,89,72,2,85,76,44,72,56,93,87,30,12,40,46,38,74,17,6,7,19,19,72,6,6,10,17,24,9,31,6,7,7,2,66,8,16,70,65,72,7,7,4,38,97,91,46,66,60,6,6,20,14,24,16,56,15,33,7,36,40,40,47,47,44,17,38,8,46,46,42,66,57,61,60,46,49,46,46,93,71,60,66,33,2,5,40,40,53,51,53,49,35,74,49,84,37,81
Derrick Rose,CHI,20.1,Point,2989,70,4,100,89,28,91,46,32,61,35,85,80,48,61,39,72,34,14,15,62,35,42,81,98,33,47,6,81,81,87,83,97,99,100,76,98,98,1,100,89,99,95,86,94,98,98,100,4,0,0,64,81,80,81,81,82,74,59,60,24,39,72,98,62,14,14,14,32,84,7,10,19,15,15,8,2,91,33,4,83,41,15,15,57,39,64,53,70,30,45,14,14,93,99,64,52,100,12,96,89,78,56
Malik Rose,OKC,33.9,Big,283,4,83,18,5,60,78,4,80,79,70,14,77,12,94,85,43,81,58,76,22,26,88,88,91,62,40,53,88,88,90,72,52,98,84,99,91,91,84,54,41,40,77,90,92,91,91,96,96,5,29,21,7,8,88,88,31,65,31,53,46,52,17,34,21,58,58,86,30,0,3,3,38,76,76,99,64,80,74,67,15,22,76,76,5,96,52,85,77,53,68,58,58,17,1,28,53,0,87,7,2,7,3
Malik Rose,NYK,33.9,Big,148,3,1,31,0,43,95,16,0,45,0,29,71,1,72,70,0,78,32,33,45,35,57,94,97,36,68,34,94,94,94,77,46,82,86,54,97,97,92,25,93,81,50,93,89,97,97,81,53,46,48,12,20,13,94,94,58,58,57,78,48,80,40,76,36,32,32,59,26,44,25,65,3,33,33,16,68,29,48,70,52,67,33,33,42,51,55,54,92,27,59,32,32,10,15,10,37,20,51,6,8,6,0
Quinton Ross,MEM,27.5,Wing,1127,66,51,15,59,32,0,81,48,26,6,8,9,15,21,38,40,97,98,96,98,28,78,53,49,24,87,76,53,53,34,95,40,46,68,20,49,49,45,84,36,65,86,24,50,49,49,6,73,84,86,26,75,61,53,53,84,55,92,66,34,49,84,45,96,98,98,97,19,69,96,89,90,96,96,79,95,98,99,56,43,49,96,96,78,83,32,57,67,9,21,98,98,78,60,85,53,43,72,85,68,86,16
Brandon Roy,POR,24.3,Wing,2895,41,58,95,79,63,74,38,63,89,96,34,98,75,97,84,88,14,21,26,38,39,38,24,63,33,8,41,24,24,50,8,19,8,7,31,63,63,75,92,42,76,56,22,29,63,63,15,48,59,58,87,75,84,24,24,49,57,52,88,96,83,22,44,25,21,21,22,50,24,82,63,87,26,26,39,36,71,55,80,11,16,26,26,44,58,58,60,72,32,48,21,21,25,26,28,4,53,2,70,27,76,60
Brandon Rush,IND,23.3,Wing,1746,88,13,63,29,65,55,79,7,21,15,37,30,28,13,13,46,19,29,36,55,6,45,19,4,5,98,33,19,19,3,99,14,26,36,33,4,4,1,8,35,9,89,54,78,4,4,5,58,91,88,51,68,65,19,19,23,5,30,23,48,29,35,8,34,29,29,64,5,24,18,6,55,36,36,33,2,85,26,64,61,67,36,36,7,14,16,9,97,98,99,29,29,17,35,23,21,97,41,19,69,25,45
